tubelet_id,video_id,track_id,start_time_sec,end_time_sec,pose_score,pose_score_smooth,pose_hit_raw,pose_hit_smooth,pose_persistent_hit,pose_valid_frame_ratio,pose_mean_keypoint_conf,pose_valid_keypoint_ratio_mean,pose_wrist_speed_p95,pose_ankle_speed_p95,pose_limb_speed_p95,pose_limb_accel_p95,pose_body_angle_change_p95,pose_crouch_change_p95,pose_arm_extension_change_p95,pose_asymmetry_motion_p95
pose__20260317_101644_tp00048.mp4__track1249__t42156_42225__00020459,20260317_101644_tp00048.mp4,1249,2950.9073596122357,2955.737338922731,103.08936833686829,15.595073918645575,True,False,False,1.0,0.9156836867332458,0.8333333134651184,1.3271766901016235,0.6060510873794556,1.3652454614639282,5.574125289916992,0.5078976154327393,0.04139331355690956,0.2217313051223755,0.3140564262866974
pose__20260315_130536_tp00036.mp4__track6633__t40104_40173__00008313,20260315_130536_tp00036.mp4,6633,2807.221739506995,2812.0516392682657,101.85928027016838,26.686701646529276,True,False,False,0.6666666865348816,0.6306867599487305,0.3014705777168274,0.9112185835838318,0.0,0.9023907780647278,0.0,0.29494303464889526,0.45573049783706665,0.8167695999145508,0.3866199851036072
pose__20260316_113834_tp00042.mp4__track7083__t36486_36555__00013674,20260316_113834_tp00042.mp4,7083,2553.995343634764,2558.8252970062163,99.2480885611464,16.271168459655865,True,False,False,1.0,0.8312890529632568,0.38235294818878174,0.20294307172298431,0.0,0.7824275493621826,2.6478683948516846,0.0,0.0,1.0022169351577759,0.49496379494667053
pose__20260315_130536_tp00036.mp4__track6620__t39906_39975__00008283,20260315_130536_tp00036.mp4,6620,2793.3620271485674,2798.191926909838,99.09633188970376,81.29535179159262,True,True,False,0.9166666865348816,0.6663059592247009,0.3529411852359772,0.5322337746620178,0.0,0.9663150906562805,3.0064127445220947,1.3533908128738403,0.808648943901062,0.10556578636169434,0.48628079891204834
pose__20260315_130536_tp00036.mp4__track1846__t10494_10563__00006397,20260315_130536_tp00036.mp4,1846,734.5647549966689,739.3946547579392,98.84507114569871,66.27409951979394,True,True,False,1.0,0.7661128044128418,0.5710784196853638,0.8181164860725403,1.6728260517120361,1.65141761302948,6.701624870300293,1.1228569746017456,0.4637739658355713,0.31525692343711853,3.44738507270813
pose__20260315_130536_tp00036.mp4__track3559__t22806_22875__00007569,20260315_130536_tp00036.mp4,3559,1596.3868689207195,1601.2167686819898,98.54659655027223,50.966161244161555,True,False,False,1.0,0.7759258151054382,0.39950981736183167,1.79705011844635,0.0,1.1063538789749146,0.8860775828361511,0.0,0.0,0.10987706482410431,0.988183319568634
pose__20260315_130536_tp00036.mp4__track1846__t10512_10581__00006399,20260315_130536_tp00036.mp4,1846,735.824728847435,740.6546286087054,97.87350170508499,68.02915893908943,True,True,True,0.9583333134651184,0.7503945827484131,0.5416666865348816,1.0795007944107056,1.6728260517120361,1.6937406063079834,7.425200462341309,1.1306864023208618,0.48124560713768005,0.3190203607082367,3.497321367263794
pose__20260315_130536_tp00036.mp4__track6620__t40122_40191__00008315,20260315_130536_tp00036.mp4,6620,2808.4817133577617,2813.311613119032,96.05970328832854,45.97808675941473,True,False,True,0.9166666865348816,0.7659144997596741,0.343137264251709,0.24240216612815857,0.0,1.4655925035476685,0.0,0.0,0.0,0.8300328254699707,0.0
pose__20260315_130536_tp00036.mp4__track6620__t40104_40173__00008312,20260315_130536_tp00036.mp4,6620,2807.221739506995,2812.0516392682657,95.62269169936623,62.49712858645368,True,True,True,1.0,0.7831984162330627,0.3602941036224365,0.13586080074310303,0.0,1.2992490530014038,0.0,0.0,0.0,0.8435239195823669,0.0
pose__20260315_130536_tp00036.mp4__track6620__t40086_40155__00008309,20260315_130536_tp00036.mp4,6620,2805.961765656229,2810.7916654175,95.43165916630197,72.39796812967633,True,True,True,1.0,0.7736093997955322,0.35049018263816833,0.13586080074310303,0.0,1.2992490530014038,0.0,0.0,0.0,0.8435239195823669,0.0
pose__20260315_130536_tp00036.mp4__track6620__t40068_40137__00008305,20260315_130536_tp00036.mp4,6620,2804.701791805463,2809.531691566733,95.21113313600559,74.23266549084381,True,True,True,1.0,0.7590700387954712,0.33578431606292725,0.13586080074310303,0.0,1.2992490530014038,0.0,0.0,0.0,0.8435239195823669,0.0
